error_rate,continuation_probability,replicate,root_seed,trials,max_rounds,mean_match_length,settled_generation,n_survivors,cooperation_rate,mean_payoff,non_defector_share,share_Always_Cooperate,share_Always_Defect,share_Tit-for-Tat,share_Tit-for-Two-Tats,share_Two-Tits-for-Tat,share_Grim_Trigger,share_Generous_TFT,share_Contrite_TFT,share_Pavlov,share_Suspicious_TFT,share_Prober,share_Gradual,share_Soft_Majority,share_Random,share_Alternator,survivors
0.04,0.8,0,20260902,800,42,5.0060,6252,1,0.928376,2.925894,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.8,1,20260903,800,42,5.0016,3819,1,0.941169,2.937255,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.8,2,20260904,800,42,5.0234,16844,4,0.863983,2.842849,1.000000,0.000000,0.000000,0.704633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104229,0.150206,0.000000,0.040932,"Tit-for-Tat;Gradual;Soft Majority;Alternator"
0.04,0.8,3,20260905,800,42,4.9732,5215,1,0.934408,2.928411,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.8,4,20260906,800,42,5.0040,3174,1,0.933485,2.929202,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.8,0,20260902,800,42,5.0060,7809,1,0.891385,2.881207,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.8,1,20260903,800,42,5.0016,3929,1,0.905427,2.894208,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.8,2,20260904,800,42,5.0234,,6,0.837035,2.803834,1.000000,0.064625,0.000000,0.666227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001551,0.183591,0.064170,0.000000,0.019837,"Always Cooperate;Tit-for-Tat;Prober;Gradual;Soft Majority;Alternator"
0.06,0.8,3,20260905,800,42,4.9732,3152,1,0.906422,2.896427,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.8,4,20260906,800,42,5.0040,3835,1,0.893469,2.883298,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.8,0,20260902,800,42,5.0060,25758,1,0.856132,2.836023,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.8,1,20260903,800,42,5.0016,4579,1,0.872293,2.854031,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.8,2,20260904,800,42,5.0234,5203,1,0.873288,2.852495,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.8,3,20260905,800,42,4.9732,4567,1,0.877436,2.858946,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.8,4,20260906,800,42,5.0040,2636,1,0.861617,2.841542,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.8,0,20260902,800,42,5.0060,12224,1,0.830313,2.799528,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.8,1,20260903,800,42,5.0016,2772,1,0.846074,2.819202,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.8,2,20260904,800,42,5.0234,35859,1,0.836962,2.805895,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.8,3,20260905,800,42,4.9732,5005,1,0.846577,2.819840,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.8,4,20260906,800,42,5.0040,1835,1,0.838330,2.810225,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.8,0,20260902,800,42,5.0060,19180,4,0.736423,2.656294,1.000000,0.000000,0.000000,0.593342,0.000000,0.000000,0.000000,0.131343,0.000000,0.000000,0.000000,0.014761,0.260554,0.000000,0.000000,0.000000,"Tit-for-Tat;Generous TFT;Prober;Gradual"
0.12,0.8,1,20260903,800,42,5.0016,2029,1,0.822854,2.787634,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.8,2,20260904,800,42,5.0234,12225,2,0.775435,2.719117,1.000000,0.000000,0.000000,0.301632,0.000000,0.000000,0.000000,0.000000,0.698368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Tit-for-Tat;Contrite TFT"
0.12,0.8,3,20260905,800,42,4.9732,4320,1,0.819090,2.784858,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.8,4,20260906,800,42,5.0040,2076,1,0.811028,2.778105,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.8,0,20260902,800,42,5.0060,19527,5,0.668416,2.550906,1.000000,0.000000,0.000000,0.808916,0.000000,0.000000,0.000000,0.067198,0.000000,0.000000,0.000000,0.085487,0.000000,0.017645,0.000000,0.020754,"Tit-for-Tat;Generous TFT;Prober;Soft Majority;Alternator"
0.14,0.8,1,20260903,800,42,5.0016,1989,1,0.546811,2.242219,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.14,0.8,2,20260904,800,42,5.0234,32438,5,0.618935,2.481854,1.000000,0.000000,0.000000,0.717151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136895,0.018820,0.076063,0.000000,0.000000,0.051071,"Tit-for-Tat;Suspicious TFT;Prober;Gradual;Alternator"
0.14,0.8,3,20260905,800,42,4.9732,,2,0.776958,2.726341,1.000000,0.000000,0.000000,0.099214,0.000000,0.000000,0.000000,0.000000,0.900786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Tit-for-Tat;Contrite TFT"
0.14,0.8,4,20260906,800,42,5.0040,3276,1,0.782254,2.742372,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.8,0,20260902,800,42,5.0060,766,1,0.158527,1.452599,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.16,0.8,1,20260903,800,42,5.0016,1317,1,0.532015,2.226403,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.16,0.8,2,20260904,800,42,5.0234,,5,0.560177,2.377984,1.000000,0.000000,0.000000,0.483698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266584,0.002627,0.106696,0.000000,0.000000,0.140395,"Tit-for-Tat;Suspicious TFT;Prober;Gradual;Alternator"
0.16,0.8,3,20260905,800,42,4.9732,577,1,0.159537,1.452693,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.16,0.8,4,20260906,800,42,5.0040,1557,1,0.521994,2.205492,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.18,0.8,0,20260902,800,42,5.0060,735,1,0.178637,1.506399,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.18,0.8,1,20260903,800,42,5.0016,536,1,0.182953,1.515883,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.18,0.8,2,20260904,800,42,5.0234,788,1,0.175689,1.496491,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.18,0.8,3,20260905,800,42,4.9732,493,1,0.179919,1.508304,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.18,0.8,4,20260906,800,42,5.0040,762,1,0.170030,1.484928,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.2,0.8,0,20260902,800,42,5.0060,755,1,0.196918,1.553669,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.2,0.8,1,20260903,800,42,5.0016,542,1,0.201503,1.565713,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.2,0.8,2,20260904,800,42,5.0234,826,1,0.193484,1.542105,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.2,0.8,3,20260905,800,42,4.9732,445,1,0.200554,1.562909,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.2,0.8,4,20260906,800,42,5.0040,627,1,0.190458,1.538989,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.8,0,20260902,800,42,5.0060,710,1,0.217028,1.606425,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.8,1,20260903,800,42,5.0016,491,1,0.223569,1.625364,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.8,2,20260904,800,42,5.0234,787,1,0.213534,1.591729,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.8,3,20260905,800,42,4.9732,428,1,0.219552,1.612607,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.8,4,20260906,800,42,5.0040,562,1,0.210513,1.591430,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.8,0,20260902,800,42,5.0060,670,1,0.237660,1.658919,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.8,1,20260903,800,42,5.0016,507,1,0.241634,1.670829,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.8,2,20260904,800,42,5.0234,679,1,0.235213,1.644737,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.8,3,20260905,800,42,4.9732,415,1,0.239809,1.663312,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.8,4,20260906,800,42,5.0040,580,1,0.230942,1.643249,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.8,0,20260902,800,42,5.0060,642,1,0.261948,1.718987,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.8,1,20260903,800,42,5.0016,521,1,0.262488,1.721751,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.8,2,20260904,800,42,5.0234,655,1,0.255263,1.694612,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.8,3,20260905,800,42,4.9732,407,1,0.260443,1.715148,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.8,4,20260906,800,42,5.0040,606,1,0.249626,1.689337,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.8,0,20260902,800,42,5.0060,617,1,0.279969,1.764168,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.8,1,20260903,800,42,5.0016,525,1,0.280553,1.767944,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.8,2,20260904,800,42,5.0234,649,1,0.278822,1.754010,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.8,3,20260905,800,42,4.9732,411,1,0.280951,1.766105,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.8,4,20260906,800,42,5.0040,635,1,0.271425,1.742526,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.8,0,20260902,800,42,5.0060,584,1,0.301384,1.815095,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.8,1,20260903,800,42,5.0016,595,1,0.300073,1.811712,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.8,2,20260904,800,42,5.0234,806,1,0.298120,1.801629,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.8,3,20260905,800,42,4.9732,426,1,0.302969,1.816306,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.8,4,20260906,800,42,5.0040,677,1,0.289860,1.786871,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.8,0,20260902,800,42,5.0060,625,1,0.322408,1.862758,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.8,1,20260903,800,42,5.0016,717,1,0.318623,1.856693,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.8,2,20260904,800,42,5.0234,725,1,0.316291,1.845865,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.8,3,20260905,800,42,4.9732,451,1,0.322471,1.863488,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.8,4,20260906,800,42,5.0040,799,1,0.310787,1.835451,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.8,0,20260902,800,42,5.0060,712,1,0.342518,1.911857,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.8,1,20260903,800,42,5.0016,744,1,0.339355,1.904825,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.8,2,20260904,800,42,5.0234,892,1,0.336216,1.892356,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.8,3,20260905,800,42,4.9732,487,1,0.344992,1.914947,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.8,4,20260906,800,42,5.0040,1125,1,0.330717,1.881290,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.8,0,20260902,800,42,5.0060,747,1,0.351397,1.932228,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.8,1,20260903,800,42,5.0016,891,1,0.348569,1.926164,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.8,2,20260904,800,42,5.0234,1039,1,0.344862,1.914536,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.8,3,20260905,800,42,4.9732,505,1,0.354051,1.936085,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.8,4,20260906,800,42,5.0040,1206,1,0.341555,1.906328,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0,0.9,0,20260902,800,88,9.9751,239,10,1.000000,3.000000,1.000000,0.047167,0.000000,0.133227,0.064500,0.095311,0.094958,0.102105,0.133475,0.093848,0.000000,0.000000,0.134966,0.100442,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.9,1,20260903,800,88,9.9723,241,10,1.000000,3.000000,1.000000,0.047270,0.000000,0.133328,0.064544,0.096429,0.096438,0.100552,0.133901,0.093051,0.000000,0.000000,0.134434,0.100053,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.9,2,20260904,800,88,10.0549,243,10,1.000000,3.000000,1.000000,0.047107,0.000000,0.133506,0.064121,0.095363,0.095214,0.101588,0.133758,0.094151,0.000000,0.000000,0.134304,0.100887,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.9,3,20260905,800,88,9.9948,240,10,1.000000,3.000000,1.000000,0.048039,0.000000,0.134307,0.064532,0.096498,0.095932,0.099664,0.133071,0.093734,0.000000,0.000000,0.134458,0.099764,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.9,4,20260906,800,88,10.0338,233,10,1.000000,3.000000,1.000000,0.047824,0.000000,0.132464,0.065304,0.094965,0.096333,0.101068,0.133635,0.093483,0.000000,0.000000,0.133868,0.101057,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0.02,0.9,0,20260902,800,88,9.9751,4277,1,0.960041,2.959068,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.9,1,20260903,800,88,9.9723,6040,1,0.966504,2.963993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.9,2,20260904,800,88,10.0549,5069,1,0.965305,2.963763,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.9,3,20260905,800,88,9.9948,3005,1,0.964977,2.963867,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.9,4,20260906,800,88,10.0338,3746,1,0.966144,2.965359,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.9,0,20260902,800,88,9.9751,2117,1,0.925861,2.921846,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.9,1,20260903,800,88,9.9723,1710,1,0.937038,2.931752,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.9,2,20260904,800,88,10.0549,2077,1,0.928232,2.923477,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.9,3,20260905,800,88,9.9948,1607,1,0.930756,2.925823,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.9,4,20260906,800,88,10.0338,1798,1,0.933137,2.929216,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.9,0,20260902,800,88,9.9751,2004,1,0.888639,2.877448,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.9,1,20260903,800,88,9.9723,1413,1,0.903277,2.892970,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.9,2,20260904,800,88,10.0549,1658,1,0.894500,2.882164,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.9,3,20260905,800,88,9.9948,1239,1,0.901283,2.891170,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
